sample_key,recording_id,window_start_s,window_end_s,row_idx,model,embedding_dim,a2v_num_frames,a2v_trim_frames,window_labels,dominant_species,is_single_species,wav_path,waveform_samples,source_sr,cluster_id,representation,subset,k,aggregation
nips4b_birds_trainfile614_4_5,nips4b_birds_trainfile614,4.0,5.0,2451,a2v,154368,201.0,0,sylmel_call,sylmel_call,True,/path/to/data,24000,24000,103,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile615_1_2,nips4b_birds_trainfile615,1.0,2.0,2453,a2v,154368,201.0,0,colpal_song,colpal_song,True,/path/to/data,24000,24000,166,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile618_0_1,nips4b_birds_trainfile618,0.0,1.0,2467,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,90,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile618_1_2,nips4b_birds_trainfile618,1.0,2.0,2468,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile618_2_3,nips4b_birds_trainfile618,2.0,3.0,2469,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,82,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile619_0_1,nips4b_birds_trainfile619,0.0,1.0,2472,a2v,154368,201.0,0,oriori_call,oriori_call,True,/path/to/data,24000,24000,198,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile620_1_2,nips4b_birds_trainfile620,1.0,2.0,2475,a2v,154368,201.0,0,petpet_song,petpet_song,True,/path/to/data,24000,24000,68,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile621_0_1,nips4b_birds_trainfile621,0.0,1.0,2478,a2v,154368,201.0,0,picpic_call,picpic_call,True,/path/to/data,24000,24000,9,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile621_2_3,nips4b_birds_trainfile621,2.0,3.0,2480,a2v,154368,201.0,0,picpic_call,picpic_call,True,/path/to/data,24000,24000,108,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile621_3_4,nips4b_birds_trainfile621,3.0,4.0,2481,a2v,154368,201.0,0,picpic_call,picpic_call,True,/path/to/data,24000,24000,9,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile622_0_1,nips4b_birds_trainfile622,0.0,1.0,2482,a2v,154368,201.0,0,oriori_call,oriori_call,True,/path/to/data,24000,24000,198,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile623_3_4,nips4b_birds_trainfile623,3.0,4.0,2487,a2v,154368,201.0,0,ptehey_song,ptehey_song,True,/path/to/data,24000,24000,166,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile625_2_3,nips4b_birds_trainfile625,2.0,3.0,2493,a2v,154368,201.0,0,sylmel_call,sylmel_call,True,/path/to/data,24000,24000,161,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile625_3_4,nips4b_birds_trainfile625,3.0,4.0,2494,a2v,154368,201.0,0,sylmel_call,sylmel_call,True,/path/to/data,24000,24000,187,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile625_4_5,nips4b_birds_trainfile625,4.0,5.0,2495,a2v,154368,201.0,0,sylmel_call,sylmel_call,True,/path/to/data,24000,24000,161,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile626_4_5,nips4b_birds_trainfile626,4.0,5.0,2500,a2v,154368,201.0,0,parmaj_call,parmaj_call,True,/path/to/data,24000,24000,130,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile628_0_1,nips4b_birds_trainfile628,0.0,1.0,2506,a2v,154368,201.0,0,trotro_song,trotro_song,True,/path/to/data,24000,24000,42,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile628_1_2,nips4b_birds_trainfile628,1.0,2.0,2507,a2v,154368,201.0,0,trotro_song,trotro_song,True,/path/to/data,24000,24000,143,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile629_0_1,nips4b_birds_trainfile629,0.0,1.0,2511,a2v,154368,201.0,0,lusmeg_call,lusmeg_call,True,/path/to/data,24000,24000,114,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile630_1_2,nips4b_birds_trainfile630,1.0,2.0,2514,a2v,154368,201.0,0,petpet_call,petpet_call,True,/path/to/data,24000,24000,20,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile630_2_3,nips4b_birds_trainfile630,2.0,3.0,2515,a2v,154368,201.0,0,petpet_call,petpet_call,True,/path/to/data,24000,24000,51,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile630_3_4,nips4b_birds_trainfile630,3.0,4.0,2516,a2v,154368,201.0,0,petpet_call,petpet_call,True,/path/to/data,24000,24000,10,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile630_4_5,nips4b_birds_trainfile630,4.0,5.0,2517,a2v,154368,201.0,0,petpet_call,petpet_call,True,/path/to/data,24000,24000,90,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile631_0_1,nips4b_birds_trainfile631,0.0,1.0,2518,a2v,154368,201.0,0,butbut_call,butbut_call,True,/path/to/data,24000,24000,51,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile631_1_2,nips4b_birds_trainfile631,1.0,2.0,2519,a2v,154368,201.0,0,butbut_call,butbut_call,True,/path/to/data,24000,24000,198,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile631_3_4,nips4b_birds_trainfile631,3.0,4.0,2521,a2v,154368,201.0,0,hirrus_call,hirrus_call,True,/path/to/data,24000,24000,65,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile631_4_5,nips4b_birds_trainfile631,4.0,5.0,2522,a2v,154368,201.0,0,hirrus_call,hirrus_call,True,/path/to/data,24000,24000,82,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile633_0_1,nips4b_birds_trainfile633,0.0,1.0,2525,a2v,154368,201.0,0,phycol_call,phycol_call,True,/path/to/data,24000,24000,1,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile633_1_2,nips4b_birds_trainfile633,1.0,2.0,2526,a2v,154368,201.0,0,parate_song,parate_song,True,/path/to/data,24000,24000,47,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile633_2_3,nips4b_birds_trainfile633,2.0,3.0,2527,a2v,154368,201.0,0,parate_song,parate_song,True,/path/to/data,24000,24000,1,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile634_0_1,nips4b_birds_trainfile634,0.0,1.0,2530,a2v,154368,201.0,0,carcan_song,carcan_song,True,/path/to/data,24000,24000,20,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile635_1_2,nips4b_birds_trainfile635,1.0,2.0,2536,a2v,154368,201.0,0,plasab_song,plasab_song,True,/path/to/data,24000,24000,43,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile635_2_3,nips4b_birds_trainfile635,2.0,3.0,2537,a2v,154368,201.0,0,plasab_song,plasab_song,True,/path/to/data,24000,24000,43,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile635_3_4,nips4b_birds_trainfile635,3.0,4.0,2538,a2v,154368,201.0,0,plasab_song,plasab_song,True,/path/to/data,24000,24000,43,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile636_0_1,nips4b_birds_trainfile636,0.0,1.0,2540,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,182,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile636_1_2,nips4b_birds_trainfile636,1.0,2.0,2541,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,31,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile637_2_3,nips4b_birds_trainfile637,2.0,3.0,2547,a2v,154368,201.0,0,sylmel_song,sylmel_song,True,/path/to/data,24000,24000,166,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile637_3_4,nips4b_birds_trainfile637,3.0,4.0,2548,a2v,154368,201.0,0,sylmel_song,sylmel_song,True,/path/to/data,24000,24000,41,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile637_4_5,nips4b_birds_trainfile637,4.0,5.0,2549,a2v,154368,201.0,0,sylmel_song,sylmel_song,True,/path/to/data,24000,24000,1,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile638_0_1,nips4b_birds_trainfile638,0.0,1.0,2550,a2v,154368,201.0,0,galthe_song,galthe_song,True,/path/to/data,24000,24000,180,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile638_1_2,nips4b_birds_trainfile638,1.0,2.0,2551,a2v,154368,201.0,0,galthe_song,galthe_song,True,/path/to/data,24000,24000,20,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile638_2_3,nips4b_birds_trainfile638,2.0,3.0,2552,a2v,154368,201.0,0,galthe_song,galthe_song,True,/path/to/data,24000,24000,68,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile640_0_1,nips4b_birds_trainfile640,0.0,1.0,2556,a2v,154368,201.0,0,fricoe_call,fricoe_call,True,/path/to/data,24000,24000,74,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile640_1_2,nips4b_birds_trainfile640,1.0,2.0,2557,a2v,154368,201.0,0,fricoe_call,fricoe_call,True,/path/to/data,24000,24000,108,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile642_0_1,nips4b_birds_trainfile642,0.0,1.0,2563,a2v,154368,201.0,0,petpet_song,petpet_song,True,/path/to/data,24000,24000,114,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile642_1_2,nips4b_birds_trainfile642,1.0,2.0,2564,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,86,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile642_2_3,nips4b_birds_trainfile642,2.0,3.0,2565,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,86,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile642_4_5,nips4b_birds_trainfile642,4.0,5.0,2567,a2v,154368,201.0,0,petpet_song,petpet_song,True,/path/to/data,24000,24000,108,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile644_0_1,nips4b_birds_trainfile644,0.0,1.0,2569,a2v,154368,201.0,0,alaarv_song,alaarv_song,True,/path/to/data,24000,24000,124,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile644_1_2,nips4b_birds_trainfile644,1.0,2.0,2570,a2v,154368,201.0,0,alaarv_song,alaarv_song,True,/path/to/data,24000,24000,160,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile644_2_3,nips4b_birds_trainfile644,2.0,3.0,2571,a2v,154368,201.0,0,alaarv_song,alaarv_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile645_1_2,nips4b_birds_trainfile645,1.0,2.0,2575,a2v,154368,201.0,0,galcri_call,galcri_call,True,/path/to/data,24000,24000,49,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile646_0_1,nips4b_birds_trainfile646,0.0,1.0,2579,a2v,154368,201.0,0,sylund_call,sylund_call,True,/path/to/data,24000,24000,114,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile647_0_1,nips4b_birds_trainfile647,0.0,1.0,2581,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile647_1_2,nips4b_birds_trainfile647,1.0,2.0,2582,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,14,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile647_2_3,nips4b_birds_trainfile647,2.0,3.0,2583,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,10,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile648_1_2,nips4b_birds_trainfile648,1.0,2.0,2587,a2v,154368,201.0,0,petpet_song,petpet_song,True,/path/to/data,24000,24000,90,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile648_2_3,nips4b_birds_trainfile648,2.0,3.0,2588,a2v,154368,201.0,0,petpet_song,petpet_song,True,/path/to/data,24000,24000,90,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile648_4_5,nips4b_birds_trainfile648,4.0,5.0,2590,a2v,154368,201.0,0,petpet_song,petpet_song,True,/path/to/data,24000,24000,90,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile649_0_1,nips4b_birds_trainfile649,0.0,1.0,2591,a2v,154368,201.0,0,cetcet_song,cetcet_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile649_1_2,nips4b_birds_trainfile649,1.0,2.0,2592,a2v,154368,201.0,0,cetcet_song,cetcet_song,True,/path/to/data,24000,24000,114,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile651_1_2,nips4b_birds_trainfile651,1.0,2.0,2600,a2v,154368,201.0,0,lularb_song,lularb_song,True,/path/to/data,24000,24000,20,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile651_3_4,nips4b_birds_trainfile651,3.0,4.0,2602,a2v,154368,201.0,0,lularb_song,lularb_song,True,/path/to/data,24000,24000,134,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile651_4_5,nips4b_birds_trainfile651,4.0,5.0,2603,a2v,154368,201.0,0,lularb_song,lularb_song,True,/path/to/data,24000,24000,134,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile652_0_1,nips4b_birds_trainfile652,0.0,1.0,2604,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,122,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile652_1_2,nips4b_birds_trainfile652,1.0,2.0,2605,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,86,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile652_3_4,nips4b_birds_trainfile652,3.0,4.0,2607,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,80,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile652_4_5,nips4b_birds_trainfile652,4.0,5.0,2608,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,122,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile653_0_1,nips4b_birds_trainfile653,0.0,1.0,2609,a2v,154368,201.0,0,phycol_call,phycol_call,True,/path/to/data,24000,24000,1,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile653_2_3,nips4b_birds_trainfile653,2.0,3.0,2611,a2v,154368,201.0,0,turphi_song,turphi_song,True,/path/to/data,24000,24000,72,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile653_3_4,nips4b_birds_trainfile653,3.0,4.0,2612,a2v,154368,201.0,0,turphi_song,turphi_song,True,/path/to/data,24000,24000,152,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile654_1_2,nips4b_birds_trainfile654,1.0,2.0,2615,a2v,154368,201.0,0,petpet_song,petpet_song,True,/path/to/data,24000,24000,90,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile654_2_3,nips4b_birds_trainfile654,2.0,3.0,2616,a2v,154368,201.0,0,petpet_song,petpet_song,True,/path/to/data,24000,24000,90,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile654_3_4,nips4b_birds_trainfile654,3.0,4.0,2617,a2v,154368,201.0,0,sylcan_song,sylcan_song,True,/path/to/data,24000,24000,15,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile654_4_5,nips4b_birds_trainfile654,4.0,5.0,2618,a2v,154368,201.0,0,sylcan_song,sylcan_song,True,/path/to/data,24000,24000,124,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile655_1_2,nips4b_birds_trainfile655,1.0,2.0,2620,a2v,154368,201.0,0,carcar_call,carcar_call,True,/path/to/data,24000,24000,6,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile656_0_1,nips4b_birds_trainfile656,0.0,1.0,2624,a2v,154368,201.0,0,carcar_song,carcar_song,True,/path/to/data,24000,24000,103,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile656_1_2,nips4b_birds_trainfile656,1.0,2.0,2625,a2v,154368,201.0,0,carcar_song,carcar_song,True,/path/to/data,24000,24000,109,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile656_2_3,nips4b_birds_trainfile656,2.0,3.0,2626,a2v,154368,201.0,0,carcar_song,carcar_song,True,/path/to/data,24000,24000,70,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile656_3_4,nips4b_birds_trainfile656,3.0,4.0,2627,a2v,154368,201.0,0,carcar_song,carcar_song,True,/path/to/data,24000,24000,180,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile656_4_5,nips4b_birds_trainfile656,4.0,5.0,2628,a2v,154368,201.0,0,carcar_song,carcar_song,True,/path/to/data,24000,24000,56,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile657_0_1,nips4b_birds_trainfile657,0.0,1.0,2629,a2v,154368,201.0,0,oriori_call,oriori_call,True,/path/to/data,24000,24000,72,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile657_3_4,nips4b_birds_trainfile657,3.0,4.0,2632,a2v,154368,201.0,0,oriori_call,oriori_call,True,/path/to/data,24000,24000,17,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile658_0_1,nips4b_birds_trainfile658,0.0,1.0,2634,a2v,154368,201.0,0,sylcan_song,sylcan_song,True,/path/to/data,24000,24000,132,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile658_1_2,nips4b_birds_trainfile658,1.0,2.0,2635,a2v,154368,201.0,0,sylcan_song,sylcan_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile658_3_4,nips4b_birds_trainfile658,3.0,4.0,2637,a2v,154368,201.0,0,sylcan_song,sylcan_song,True,/path/to/data,24000,24000,68,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile658_4_5,nips4b_birds_trainfile658,4.0,5.0,2638,a2v,154368,201.0,0,sylcan_song,sylcan_song,True,/path/to/data,24000,24000,10,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile659_1_2,nips4b_birds_trainfile659,1.0,2.0,2640,a2v,154368,201.0,0,petpet_call,petpet_call,True,/path/to/data,24000,24000,184,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile659_2_3,nips4b_birds_trainfile659,2.0,3.0,2641,a2v,154368,201.0,0,petpet_call,petpet_call,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile659_3_4,nips4b_birds_trainfile659,3.0,4.0,2642,a2v,154368,201.0,0,petpet_call,petpet_call,True,/path/to/data,24000,24000,111,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile659_4_5,nips4b_birds_trainfile659,4.0,5.0,2643,a2v,154368,201.0,0,petpet_call,petpet_call,True,/path/to/data,24000,24000,90,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile660_0_1,nips4b_birds_trainfile660,0.0,1.0,2644,a2v,154368,201.0,0,trotro_song,trotro_song,True,/path/to/data,24000,24000,139,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile660_1_2,nips4b_birds_trainfile660,1.0,2.0,2645,a2v,154368,201.0,0,trotro_song,trotro_song,True,/path/to/data,24000,24000,145,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile660_2_3,nips4b_birds_trainfile660,2.0,3.0,2646,a2v,154368,201.0,0,trotro_song,trotro_song,True,/path/to/data,24000,24000,153,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile662_0_1,nips4b_birds_trainfile662,0.0,1.0,2650,a2v,154368,201.0,0,galcri_song,galcri_song,True,/path/to/data,24000,24000,15,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile662_1_2,nips4b_birds_trainfile662,1.0,2.0,2651,a2v,154368,201.0,0,alaarv_song,alaarv_song,True,/path/to/data,24000,24000,111,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile662_2_3,nips4b_birds_trainfile662,2.0,3.0,2652,a2v,154368,201.0,0,alaarv_song,alaarv_song,True,/path/to/data,24000,24000,130,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile664_0_1,nips4b_birds_trainfile664,0.0,1.0,2655,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,41,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile664_1_2,nips4b_birds_trainfile664,1.0,2.0,2656,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,20,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile664_2_3,nips4b_birds_trainfile664,2.0,3.0,2657,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,7,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile665_3_4,nips4b_birds_trainfile665,3.0,4.0,2663,a2v,154368,201.0,0,poepal_song,poepal_song,True,/path/to/data,24000,24000,29,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile667_0_1,nips4b_birds_trainfile667,0.0,1.0,2667,a2v,154368,201.0,0,cetcet_song,cetcet_song,True,/path/to/data,24000,24000,50,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile667_1_2,nips4b_birds_trainfile667,1.0,2.0,2668,a2v,154368,201.0,0,cetcet_song,cetcet_song,True,/path/to/data,24000,24000,40,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile667_2_3,nips4b_birds_trainfile667,2.0,3.0,2669,a2v,154368,201.0,0,lusmeg_song,lusmeg_song,True,/path/to/data,24000,24000,20,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile668_0_1,nips4b_birds_trainfile668,0.0,1.0,2671,a2v,154368,201.0,0,aegcau_call,aegcau_call,True,/path/to/data,24000,24000,108,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile671_0_1,nips4b_birds_trainfile671,0.0,1.0,2683,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,152,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile671_1_2,nips4b_birds_trainfile671,1.0,2.0,2684,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile672_2_3,nips4b_birds_trainfile672,2.0,3.0,2690,a2v,154368,201.0,0,pyrpyr_call,pyrpyr_call,True,/path/to/data,24000,24000,198,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile672_4_5,nips4b_birds_trainfile672,4.0,5.0,2692,a2v,154368,201.0,0,pyrpyr_call,pyrpyr_call,True,/path/to/data,24000,24000,6,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile673_0_1,nips4b_birds_trainfile673,0.0,1.0,2693,a2v,154368,201.0,0,lularb_song,lularb_song,True,/path/to/data,24000,24000,129,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile674_0_1,nips4b_birds_trainfile674,0.0,1.0,2697,a2v,154368,201.0,0,embcir_call,embcir_call,True,/path/to/data,24000,24000,120,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile674_1_2,nips4b_birds_trainfile674,1.0,2.0,2698,a2v,154368,201.0,0,embcir_call,embcir_call,True,/path/to/data,24000,24000,120,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile674_4_5,nips4b_birds_trainfile674,4.0,5.0,2701,a2v,154368,201.0,0,embcir_call,embcir_call,True,/path/to/data,24000,24000,183,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile675_4_5,nips4b_birds_trainfile675,4.0,5.0,2706,a2v,154368,201.0,0,anttri_song,anttri_song,True,/path/to/data,24000,24000,54,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile676_3_4,nips4b_birds_trainfile676,3.0,4.0,2710,a2v,154368,201.0,0,butbut_call,butbut_call,True,/path/to/data,24000,24000,186,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile677_1_2,nips4b_birds_trainfile677,1.0,2.0,2713,a2v,154368,201.0,0,pasdom_call,pasdom_call,True,/path/to/data,24000,24000,17,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile677_4_5,nips4b_birds_trainfile677,4.0,5.0,2716,a2v,154368,201.0,0,pasdom_call,pasdom_call,True,/path/to/data,24000,24000,42,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile678_0_1,nips4b_birds_trainfile678,0.0,1.0,2717,a2v,154368,201.0,0,parmaj_song,parmaj_song,True,/path/to/data,24000,24000,1,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile678_1_2,nips4b_birds_trainfile678,1.0,2.0,2718,a2v,154368,201.0,0,parate_song,parate_song,True,/path/to/data,24000,24000,13,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile678_3_4,nips4b_birds_trainfile678,3.0,4.0,2720,a2v,154368,201.0,0,phycol_song,phycol_song,True,/path/to/data,24000,24000,135,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile679_1_2,nips4b_birds_trainfile679,1.0,2.0,2723,a2v,154368,201.0,0,chlchl_call,chlchl_call,True,/path/to/data,24000,24000,87,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile681_0_1,nips4b_birds_trainfile681,0.0,1.0,2726,a2v,154368,201.0,0,turmer_song,turmer_song,True,/path/to/data,24000,24000,72,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile681_1_2,nips4b_birds_trainfile681,1.0,2.0,2727,a2v,154368,201.0,0,turmer_song,turmer_song,True,/path/to/data,24000,24000,186,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile682_0_1,nips4b_birds_trainfile682,0.0,1.0,2731,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,14,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile682_1_2,nips4b_birds_trainfile682,1.0,2.0,2732,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,10,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile682_3_4,nips4b_birds_trainfile682,3.0,4.0,2734,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,184,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile682_4_5,nips4b_birds_trainfile682,4.0,5.0,2735,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,14,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile683_0_1,nips4b_birds_trainfile683,0.0,1.0,2736,a2v,154368,201.0,0,phycol_song,phycol_song,True,/path/to/data,24000,24000,107,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile683_1_2,nips4b_birds_trainfile683,1.0,2.0,2737,a2v,154368,201.0,0,phycol_song,phycol_song,True,/path/to/data,24000,24000,50,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile683_3_4,nips4b_birds_trainfile683,3.0,4.0,2739,a2v,154368,201.0,0,anttri_song,anttri_song,True,/path/to/data,24000,24000,9,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile684_0_1,nips4b_birds_trainfile684,0.0,1.0,2741,a2v,154368,201.0,0,parcae_call,parcae_call,True,/path/to/data,24000,24000,9,a2v_1s_vote,single,200,majority_vote
